index,val_geracao,id_subsistema,nom_subsistema,id_estado,cod_modalidadeoperacao,id_ons,nom_tipousina
2022-02-27,104199.41,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-28,131333.954,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-01,115750.142,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-02,149942.884,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-03,158670.916,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-04,154800.345,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-05,97184.083,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-06,87008.931,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-07,157154.097,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-08,140596.34,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-09,137223.494,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-10,137028.657,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-11,114839.363,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-12,79407.235,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-13,64768.491,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-14,96930.424,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-15,96534.842,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-16,102083.292,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-17,109475.908,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-18,129458.139,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-19,92957.261,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-20,71710.366,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-21,101381.631,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-22,118695.557,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-23,119612.346,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-24,125403.537,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-25,155926.95,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-26,124652.142,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-27,111778.827,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-28,167336.968,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-29,184103.977,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-30,195061.874,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-03-31,179968.939,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-01,154431.82,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-02,110878.637,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-03,108167.083,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-04,208856.452,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-05,204862.179,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-06,204484.631,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-07,209387.093,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-08,222584.201,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-09,165554.366,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-10,125069.553,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-11,230557.921,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-12,257974.698,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-13,284878.685,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-14,276384.749,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-15,132199.554,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-16,106272.537,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-17,83869.513,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-18,148010.322,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-19,164448.90899999999,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-20,172349.923,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-21,155891.538,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-22,176206.379,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-23,130265.321,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-24,123434.816,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-25,199477.584,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-26,169953.374,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-27,184416.82,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-28,207717.269,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-29,203411.751,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-04-30,134290.14,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-01,112680.479,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-02,200003.282,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-03,246560.933,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-04,238889.315,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-05,232639.08,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-06,219330.765,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-07,159332.645,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-08,127296.178,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-09,205301.86,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-10,248116.254,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-11,266503.851,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-12,280610.033,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-13,276497.437,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-14,234507.467,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-15,234014.833,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-16,298806.368,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-17,303785.086,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-18,302671.823,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-19,300568.027,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-20,293350.015,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-21,227065.047,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-22,206402.268,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-23,251338.322,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-24,265743.891,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-25,273361.555,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-26,242379.32,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-27,272744.68,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-28,264708.981,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-29,257351.328,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-30,327654.841,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-05-31,355214.205,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-01,358173.745,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-02,371037.72,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-03,370847.082,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-04,373233.282,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-05,289559.761,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-06,344587.453,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-07,337114.822,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-08,358754.976,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-09,360189.371,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-10,379790.064,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-11,394565.048,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-12,355074.392,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-13,359985.056,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-14,318453.108,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-15,338037.142,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-16,328132.871,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-17,370009.378,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-18,392369.848,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-19,293812.396,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-20,362846.775,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-21,369572.767,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-22,387521.645,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-23,376581.001,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-24,355464.243,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-25,376900.12,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-26,315962.372,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-27,346541.206,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-28,368320.999,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-29,382056.36,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-06-30,378647.56799999997,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-01,397184.609,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-02,361840.659,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-03,282079.096,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-04,363912.95,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-05,373407.145,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-06,377122.963,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-07,383269.845,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-08,372748.503,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-09,337663.49,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-10,294891.825,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-11,371401.198,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-12,384389.869,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-13,374326.721,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-14,383788.286,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-15,372281.532,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-16,356210.461,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-17,299847.693,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-18,352075.475,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-19,354093.867,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-20,344801.093,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-21,352524.391,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-22,344478.731,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-23,310612.923,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-24,238907.438,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-25,309262.29,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-26,344773.645,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-27,320669.187,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-28,346609.742,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-29,352799.847,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-30,322539.0,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-07-31,230899.539,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-01,283539.31799999997,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-02,317120.313,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-03,329970.426,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-04,338750.351,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-05,332525.294,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-06,255584.422,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-07,241861.863,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-08,315236.025,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-09,338772.284,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-10,331396.18,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-11,337600.764,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-12,282715.18,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-13,232707.459,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-14,219520.673,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-15,275283.241,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-16,315575.972,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-17,334701.923,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-18,356582.552,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-19,352341.087,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-20,276910.168,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-21,243836.639,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-22,285317.29,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-23,325401.654,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-24,318282.604,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-25,312943.428,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-26,335719.936,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-27,301926.716,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-28,259844.977,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-29,306430.656,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-30,309546.959,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-08-31,310693.069,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-01,302626.578,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-02,322416.525,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-03,290426.23099999997,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-04,217725.937,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-05,285948.266,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-06,339540.12,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-07,301336.523,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-08,342361.535,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-09,381911.145,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-10,361039.637,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-11,302736.045,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-12,347261.974,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-13,342671.64,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-14,379660.028,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-15,354584.069,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-16,343781.115,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-17,310316.893,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-18,250710.539,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-19,326426.003,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-20,330115.291,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-21,355142.832,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-22,382302.675,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-23,369473.539,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-24,299261.012,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-25,260179.294,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-26,320802.226,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-27,349010.023,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-28,315172.435,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-29,310281.533,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-09-30,286588.375,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-01,245291.845,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-02,203627.323,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-03,286875.17,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-04,278623.139,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-05,298052.142,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-06,309620.463,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-07,325004.139,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-08,301169.589,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-09,226188.023,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-10,326620.19,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-11,340065.102,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-12,299419.317,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-13,339198.608,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-14,356396.058,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-15,328743.273,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-10-16,247610.333,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
